timestamp,commit,benchmark,monoruby_ips,yjit_ips,ratio
2026-05-06T16:11:33Z,382ab7a,send_bmethod,29.6926,6.2252,0.2097,false,false
2026-05-06T16:11:33Z,382ab7a,send_cfunc_block,177.3201,110.0327,0.6205,false,false
2026-05-06T16:11:33Z,382ab7a,send_rubyfunc_block,17.8558,16.8153,0.9417,false,false
2026-05-06T16:11:33Z,382ab7a,sequel,,61.6321,,true,false
2026-05-06T16:11:33Z,382ab7a,setivar,5.7603,4.1997,0.7291,false,false
2026-05-06T16:11:33Z,382ab7a,setivar_object,5.9428,39.1384,6.5858,false,false
2026-05-06T16:11:33Z,382ab7a,setivar_young,5.8644,39.0364,6.6565,false,false
2026-05-06T16:11:33Z,382ab7a,shipit,,1048.1355,,true,false
2026-05-06T16:11:33Z,382ab7a,splay,101.4839,46.5829,0.4590,false,false
2026-05-06T16:11:33Z,382ab7a,str_concat,91.5223,25.7260,0.2811,false,false
2026-05-06T16:11:33Z,382ab7a,structaref,7.5527,10.5780,1.4006,false,false
2026-05-06T16:11:33Z,382ab7a,structaset,6.1922,50.7465,8.1952,false,false
2026-05-06T16:11:33Z,382ab7a,sudoku,67.8683,125.2450,1.8454,false,false
2026-05-06T16:11:33Z,382ab7a,throw,8.7224,14.9139,1.7098,false,false
2026-05-06T16:11:33Z,382ab7a,tinygql,28082.8541,307.7172,0.0110,false,false
2026-05-06T16:19:12Z,089961b,30k_ifelse,316.5336,90.8628,0.2871,false,false
2026-05-06T16:19:12Z,089961b,30k_methods,153.1497,52.6164,0.3436,false,false
2026-05-06T16:19:12Z,089961b,activerecord,,112.7496,,true,false
2026-05-06T16:19:12Z,089961b,addressable-equality,852.4132,479.1622,0.5621,false,false
2026-05-06T16:19:12Z,089961b,addressable-getters,189.0283,123.5923,0.6538,false,false
2026-05-06T16:19:12Z,089961b,addressable-join,392.4711,244.4836,0.6229,false,false
2026-05-06T16:19:12Z,089961b,addressable-merge,226.0107,113.0126,0.5000,false,false
2026-05-06T16:19:12Z,089961b,addressable-new,97.6702,55.3414,0.5666,false,false
2026-05-06T16:19:12Z,089961b,addressable-normalize,448.5942,275.9671,0.6152,false,false
2026-05-06T16:19:12Z,089961b,addressable-parse,299.0169,193.6282,0.6475,false,false
2026-05-06T16:19:12Z,089961b,addressable-setters,168.1118,108.9516,0.6481,false,false
2026-05-06T16:19:12Z,089961b,addressable-to-s,183.9193,126.4656,0.6876,false,false
2026-05-06T16:19:12Z,089961b,attr_accessor,9.5917,10.5437,1.0993,false,false
2026-05-06T16:19:12Z,089961b,binarytrees,284.5622,162.5211,0.5711,false,false
2026-05-06T16:19:12Z,089961b,blurhash,65.7052,137.6812,2.0954,false,false
2026-05-06T16:19:12Z,089961b,cfunc_itself,22.1978,19.4073,0.8743,false,false
2026-05-06T16:19:12Z,089961b,chunky-png,,401.2078,,true,false
2026-05-06T16:19:12Z,089961b,erubi,950.9780,152.1220,0.1600,false,false
2026-05-06T16:19:12Z,089961b,erubi-rails,,,,true,true
2026-05-06T16:19:12Z,089961b,etanni,1080.2962,328.5549,0.3041,false,false
2026-05-06T16:19:12Z,089961b,fannkuchredux,59.4180,117.0092,1.9693,false,false
2026-05-06T16:19:12Z,089961b,fib,29.2575,28.7775,0.9836,false,false
2026-05-06T16:19:12Z,089961b,fluentd,,415.3965,,true,false
2026-05-06T16:19:12Z,089961b,gcbench,1297.8373,677.4431,0.5220,false,false
2026-05-06T16:19:12Z,089961b,getivar,8.9007,8.0807,0.9079,false,false
2026-05-06T16:19:12Z,089961b,getivar-module,24.0944,79.5197,3.3003,false,false
2026-05-06T16:19:12Z,089961b,graphql,,28.5340,,true,false
2026-05-06T16:19:12Z,089961b,graphql-native,,254.0469,,true,false
2026-05-06T16:19:12Z,089961b,hexapdf,,1319.1934,,true,false
2026-05-06T16:19:12Z,089961b,keyword_args,25.0508,19.7526,0.7885,false,false
2026-05-06T16:19:12Z,089961b,knucleotide,144.7926,87.7678,0.6062,false,false
2026-05-06T16:19:12Z,089961b,lee,,720.9898,,true,false
2026-05-06T16:19:12Z,089961b,liquid-c,,43.9341,,true,false
2026-05-06T16:19:12Z,089961b,liquid-compile,,40.3319,,true,false
2026-05-06T16:19:12Z,089961b,liquid-render,,60.7608,,true,false
2026-05-06T16:19:12Z,089961b,lobsters,,755.9097,,true,false
2026-05-06T16:19:12Z,089961b,loops-times,156.5406,264.8354,1.6918,false,false
2026-05-06T16:19:12Z,089961b,mail,,91.0800,,true,false
2026-05-06T16:19:12Z,089961b,matmul,70.3374,198.7697,2.8259,false,false
2026-05-06T16:19:12Z,089961b,nbody,13.9981,32.7080,2.3366,false,false
2026-05-06T16:19:12Z,089961b,nqueens,17.5189,42.2422,2.4112,false,false
2026-05-06T16:19:12Z,089961b,object-new,66.6532,30.2967,0.4545,false,false
2026-05-06T16:19:12Z,089961b,object-new-initialize,31.7585,36.4443,1.1475,false,false
2026-05-06T16:19:12Z,089961b,object-new-no-escape,59.9675,70.4331,1.1745,false,false
